Page,topic,Date,Pageviews
/article/wildfire-season-is-getting-longer-but-varies-by-region/,"americas-ring-of-fire,sustainability",20170107,8
/article/wildfire-season-is-getting-longer-but-varies-by-region/,"americas-ring-of-fire,sustainability",20170129,8
/article/wildfire-season-is-getting-longer-but-varies-by-region/,"americas-ring-of-fire,sustainability",20170221,8
/article/will-africas-supermarket-revolution-benefit-the-poor/,"environment,food-security",20170304,8
/article/wisconsin-veterans-hospitals-former-director-no-longer-on-va-payroll/,"opiates,veterans",20170305,8
/article/with-evidence-com-taser-looks-to-cash-in-on-police-brutality-debate/,surveillance-privacy,20170119,8
/article/with-evidence-com-taser-looks-to-cash-in-on-police-brutality-debate/,surveillance-privacy,20170120,8
/article/with-evidence-com-taser-looks-to-cash-in-on-police-brutality-debate/,surveillance-privacy,20170122,8
/article/with-evidence-com-taser-looks-to-cash-in-on-police-brutality-debate/,surveillance-privacy,20170123,8
/article/with-evidence-com-taser-looks-to-cash-in-on-police-brutality-debate/,surveillance-privacy,20170207,8
/article/with-evidence-com-taser-looks-to-cash-in-on-police-brutality-debate/,surveillance-privacy,20170323,8
/article/with-evidence-com-taser-looks-to-cash-in-on-police-brutality-debate/,surveillance-privacy,20170329,8
/article/with-workers-compensation-fraud-comes-soaring-insurance-costs/,"accountability,healthcare,health-care-scams",20170102,8
/article/with-workers-compensation-fraud-comes-soaring-insurance-costs/,"accountability,healthcare,health-care-scams",20170110,8
/article/with-workers-compensation-fraud-comes-soaring-insurance-costs/,"accountability,healthcare,health-care-scams",20170203,8
/article/with-workers-compensation-fraud-comes-soaring-insurance-costs/,"accountability,healthcare,health-care-scams",20170208,8
/article/with-workers-compensation-fraud-comes-soaring-insurance-costs/,"accountability,healthcare,health-care-scams",20170220,8
/article/with-workers-compensation-fraud-comes-soaring-insurance-costs/,"accountability,healthcare,health-care-scams",20170228,8
/article/with-workers-compensation-fraud-comes-soaring-insurance-costs/,"accountability,healthcare,health-care-scams",20170306,8
/article/with-workers-compensation-fraud-comes-soaring-insurance-costs/,"accountability,healthcare,health-care-scams",20170308,8
/article/women-say-drug-used-to-halt-puberty-has-ruined-their-lives/,"accountability,healthcare",20170212,8
/article/women-say-drug-used-to-halt-puberty-has-ruined-their-lives/,"accountability,healthcare",20170215,8
/article/women-say-drug-used-to-halt-puberty-has-ruined-their-lives/,"accountability,healthcare",20170216,8
/article/women-say-drug-used-to-halt-puberty-has-ruined-their-lives/,"accountability,healthcare",20170222,8
/article/women-say-drug-used-to-halt-puberty-has-ruined-their-lives/,"accountability,healthcare",20170226,8
/article/women-say-drug-used-to-halt-puberty-has-ruined-their-lives/,"accountability,healthcare",20170301,8
/article/women-say-drug-used-to-halt-puberty-has-ruined-their-lives/,"accountability,healthcare",20170323,8
/article/women-war-4-the-girls-school/,accountability,20170305,8
/article/worst-public-housing-complex-in-richmond-calif-to-be-emptied/,public-housing,20170213,8
/article/you-may-be-in-californias-gang-database-and-not-even-know-it/,"criminal-justice,law-enforcement,local-law-enforcement,surveillance-privacy",20170105,8
/article/you-may-be-in-californias-gang-database-and-not-even-know-it/,"criminal-justice,law-enforcement,local-law-enforcement,surveillance-privacy",20170106,8
/article/you-may-be-in-californias-gang-database-and-not-even-know-it/,"criminal-justice,law-enforcement,local-law-enforcement,surveillance-privacy",20170107,8
/article/you-may-be-in-californias-gang-database-and-not-even-know-it/,"criminal-justice,law-enforcement,local-law-enforcement,surveillance-privacy",20170127,8
/article/you-may-be-in-californias-gang-database-and-not-even-know-it/,"criminal-justice,law-enforcement,local-law-enforcement,surveillance-privacy",20170208,8
/article/you-may-be-in-californias-gang-database-and-not-even-know-it/,"criminal-justice,law-enforcement,local-law-enforcement,surveillance-privacy",20170210,8
/article/you-may-be-in-californias-gang-database-and-not-even-know-it/,"criminal-justice,law-enforcement,local-law-enforcement,surveillance-privacy",20170213,8
/article/you-may-be-in-californias-gang-database-and-not-even-know-it/,"criminal-justice,law-enforcement,local-law-enforcement,surveillance-privacy",20170219,8
/article/you-may-be-in-californias-gang-database-and-not-even-know-it/,"criminal-justice,law-enforcement,local-law-enforcement,surveillance-privacy",20170301,8
/article/you-may-be-in-californias-gang-database-and-not-even-know-it/,"criminal-justice,law-enforcement,local-law-enforcement,surveillance-privacy",20170306,8
/article/you-may-be-in-californias-gang-database-and-not-even-know-it/,"criminal-justice,law-enforcement,local-law-enforcement,surveillance-privacy",20170319,8
/article/you-may-be-in-californias-gang-database-and-not-even-know-it/,"criminal-justice,law-enforcement,local-law-enforcement,surveillance-privacy",20170321,8
/article/you-may-be-in-californias-gang-database-and-not-even-know-it/,"criminal-justice,law-enforcement,local-law-enforcement,surveillance-privacy",20170326,8
/article/you-may-be-in-californias-gang-database-and-not-even-know-it/,"criminal-justice,law-enforcement,local-law-enforcement,surveillance-privacy",20170328,8
/article/young-poets-speak-their-fire-at-brave-new-voices-festival/,inside-the-newsroom,20170118,8
/article/young-poets-speak-their-fire-at-brave-new-voices-festival/,inside-the-newsroom,20170122,8
/author/andrew-becker,"accountability,national-security,the-trump-era,the-wall",20170210,8
/blog_category/dig/,dig,20170118,8
/blog_category/dig/,dig,20170122,8
/blog_category/dig/,dig,20170128,8
/blog_category/dig/,dig,20170203,8
/blog_category/dig/,dig,20170214,8
/blog_category/dig/,dig,20170216,8
/blog_category/dig/,dig,20170309,8
/blog_category/dig/,dig,20170312,8
/blog_category/dig/,dig,20170315,8
/blog_category/dig/,dig,20170317,8
/blog_category/dig/,dig,20170318,8
/blog_category/dig/,dig,20170319,8
/blog_category/dig/,dig,20170329,8
/blog_category/dig/page/2/,dig,20170216,8
/blog_category/dig/page/2/?0=,dig,20170127,8
/blog/14-million-kids-could-be-exposed-to-toxic-pcbs-at-school/,"accountability,education-u-s",20170215,8
/blog/15-new-cases-highlight-mcdonalds-history-of-sexual-harassment-issues/,"inequality,workers-rights",20170102,8
/blog/15-new-cases-highlight-mcdonalds-history-of-sexual-harassment-issues/,"inequality,workers-rights",20170105,8
/blog/15-new-cases-highlight-mcdonalds-history-of-sexual-harassment-issues/,"inequality,workers-rights",20170110,8
/blog/15-new-cases-highlight-mcdonalds-history-of-sexual-harassment-issues/,"inequality,workers-rights",20170113,8
/blog/15-new-cases-highlight-mcdonalds-history-of-sexual-harassment-issues/,"inequality,workers-rights",20170114,8
/blog/15-new-cases-highlight-mcdonalds-history-of-sexual-harassment-issues/,"inequality,workers-rights",20170120,8
/blog/15-new-cases-highlight-mcdonalds-history-of-sexual-harassment-issues/,"inequality,workers-rights",20170125,8
/blog/15-new-cases-highlight-mcdonalds-history-of-sexual-harassment-issues/,"inequality,workers-rights",20170219,8
/blog/15-new-cases-highlight-mcdonalds-history-of-sexual-harassment-issues/,"inequality,workers-rights",20170221,8
/blog/15-new-cases-highlight-mcdonalds-history-of-sexual-harassment-issues/,"inequality,workers-rights",20170301,8
/blog/a-brief-history-of-presidents-telling-so-called-judges-to-get-lost/,"accountability,the-trump-era",20170215,8
/blog/a-brief-history-of-presidents-telling-so-called-judges-to-get-lost/,"accountability,the-trump-era",20170218,8
/blog/a-brief-history-of-presidents-telling-so-called-judges-to-get-lost/,"accountability,the-trump-era",20170222,8
/blog/a-brief-history-of-presidents-telling-so-called-judges-to-get-lost/,"accountability,the-trump-era",20170317,8
/blog/a-brief-history-of-presidents-telling-so-called-judges-to-get-lost/,"accountability,the-trump-era",20170329,8
/blog/a-kurdish-refugee-is-leaving-the-us-to-see-his-wife-can-he-return/,"national-security,the-trump-era",20170205,8
/blog/a-kurdish-refugee-is-leaving-the-us-to-see-his-wife-can-he-return/,"national-security,the-trump-era",20170206,8
/blog/a-kurdish-refugee-is-leaving-the-us-to-see-his-wife-can-he-return/,"national-security,the-trump-era",20170210,8
/blog/a-kurdish-refugee-is-leaving-the-us-to-see-his-wife-can-he-return/,"national-security,the-trump-era",20170211,8
/blog/a-kurdish-refugee-is-leaving-the-us-to-see-his-wife-can-he-return/,"national-security,the-trump-era",20170212,8
/blog/a-kurdish-refugee-is-leaving-the-us-to-see-his-wife-can-he-return/,"national-security,the-trump-era",20170225,8
/blog/a-kurdish-refugee-is-leaving-the-us-to-see-his-wife-can-he-return/,"national-security,the-trump-era",20170226,8
/blog/a-kurdish-refugee-is-leaving-the-us-to-see-his-wife-can-he-return/,"national-security,the-trump-era",20170228,8
/blog/a-kurdish-refugee-is-leaving-the-us-to-see-his-wife-can-he-return/,"national-security,the-trump-era",20170301,8
/blog/a-kurdish-refugee-is-leaving-the-us-to-see-his-wife-can-he-return/,"national-security,the-trump-era",20170322,8
/blog/a-photo-and-public-database-help-id-victim-in-1969-cold-case/,left-for-dead,20170116,8
/blog/a-photo-and-public-database-help-id-victim-in-1969-cold-case/,left-for-dead,20170131,8
/blog/a-photo-and-public-database-help-id-victim-in-1969-cold-case/,left-for-dead,20170311,8
/blog/a-readers-guide-to-the-jehovahs-witnesses-child-sex-abuse-scandal/,jehovahs-witnesses,20170212,8
/blog/a-readers-guide-to-the-jehovahs-witnesses-child-sex-abuse-scandal/,jehovahs-witnesses,20170217,8
/blog/a-readers-guide-to-the-jehovahs-witnesses-child-sex-abuse-scandal/,"jehovahs-witnesses,religion,religion-and-government",20170101,8
/blog/a-readers-guide-to-the-jehovahs-witnesses-child-sex-abuse-scandal/,"jehovahs-witnesses,religion,religion-and-government",20170102,8
/blog/a-readers-guide-to-the-jehovahs-witnesses-child-sex-abuse-scandal/,"jehovahs-witnesses,religion,religion-and-government",20170104,8
/blog/a-readers-guide-to-the-jehovahs-witnesses-child-sex-abuse-scandal/,"jehovahs-witnesses,religion,religion-and-government",20170109,8
/blog/a-readers-guide-to-the-jehovahs-witnesses-child-sex-abuse-scandal/,"jehovahs-witnesses,religion,religion-and-government",20170113,8
/blog/a-readers-guide-to-the-jehovahs-witnesses-child-sex-abuse-scandal/,"jehovahs-witnesses,religion,religion-and-government",20170115,8
/blog/a-readers-guide-to-the-jehovahs-witnesses-child-sex-abuse-scandal/,"jehovahs-witnesses,religion,religion-and-government",20170119,8
/blog/a-readers-guide-to-the-jehovahs-witnesses-child-sex-abuse-scandal/,"jehovahs-witnesses,religion,religion-and-government",20170121,8
/blog/a-readers-guide-to-the-jehovahs-witnesses-child-sex-abuse-scandal/,"jehovahs-witnesses,religion,religion-and-government",20170123,8
/blog/a-readers-guide-to-the-jehovahs-witnesses-child-sex-abuse-scandal/,"jehovahs-witnesses,religion,religion-and-government",20170124,8
/blog/a-readers-guide-to-the-jehovahs-witnesses-child-sex-abuse-scandal/,"jehovahs-witnesses,religion,religion-and-government",20170126,8
/blog/a-readers-guide-to-the-jehovahs-witnesses-child-sex-abuse-scandal/,"jehovahs-witnesses,religion,religion-and-government",20170201,8
/blog/a-readers-guide-to-the-jehovahs-witnesses-child-sex-abuse-scandal/,"jehovahs-witnesses,religion,religion-and-government",20170203,8
/blog/a-readers-guide-to-the-jehovahs-witnesses-child-sex-abuse-scandal/,"jehovahs-witnesses,religion,religion-and-government",20170210,8
/blog/a-readers-guide-to-the-jehovahs-witnesses-child-sex-abuse-scandal/,"jehovahs-witnesses,religion,religion-and-government",20170219,8
/blog/a-readers-guide-to-the-jehovahs-witnesses-child-sex-abuse-scandal/,"jehovahs-witnesses,religion,religion-and-government",20170222,8
/blog/a-readers-guide-to-the-jehovahs-witnesses-child-sex-abuse-scandal/,"jehovahs-witnesses,religion,religion-and-government",20170227,8
/blog/a-readers-guide-to-the-jehovahs-witnesses-child-sex-abuse-scandal/,"jehovahs-witnesses,religion,religion-and-government",20170315,8
/blog/a-sonic-memorial-to-the-victims-at-orlandos-pulse-nightclub/,"guns,guns-and-society",20170118,8
/blog/alabama-bill-to-license-religious-child-cares-introduced/,"day-care,religion,the-god-loophole",20170122,8
/blog/alabama-bill-to-license-religious-child-cares-introduced/,"day-care,religion,the-god-loophole",20170303,8
/blog/alabama-cities-agree-to-stop-jailing-people-too-poor-to-post-bond/,"and-justice-for-some,inequality",20170316,8
/blog/americas-second-worst-charity-agrees-to-shut-down/,charities,20170112,8
/blog/americas-second-worst-charity-agrees-to-shut-down/,charities,20170225,8
/blog/americas-second-worst-charity-agrees-to-shut-down/,charities,20170306,8
/blog/americas-second-worst-charity-agrees-to-shut-down/,charities,20170318,8
/blog/americas-second-worst-charity-agrees-to-shut-down/,charities,20170329,8
/blog/and-end-and-a-beginning-at-standing-rock/,"chasing-energy,sustainability",20170303,8
/blog/and-end-and-a-beginning-at-standing-rock/,"chasing-energy,sustainability",20170305,8
/blog/and-end-and-a-beginning-at-standing-rock/,"chasing-energy,sustainability",20170306,8
/blog/another-judge-criticizes-jehovahs-witnesses-court-tactics/,"jehovahs-witnesses,religion",20170104,8
/blog/another-judge-criticizes-jehovahs-witnesses-court-tactics/,"jehovahs-witnesses,religion",20170111,8
/blog/another-judge-criticizes-jehovahs-witnesses-court-tactics/,"jehovahs-witnesses,religion",20170126,8
/blog/another-judge-criticizes-jehovahs-witnesses-court-tactics/,"jehovahs-witnesses,religion",20170127,8
/blog/another-judge-criticizes-jehovahs-witnesses-court-tactics/,"jehovahs-witnesses,religion",20170131,8
/blog/another-judge-criticizes-jehovahs-witnesses-court-tactics/,"jehovahs-witnesses,religion",20170212,8
/blog/another-judge-criticizes-jehovahs-witnesses-court-tactics/,"jehovahs-witnesses,religion",20170223,8
/blog/another-judge-criticizes-jehovahs-witnesses-court-tactics/,"jehovahs-witnesses,religion",20170225,8
/blog/another-judge-criticizes-jehovahs-witnesses-court-tactics/,"jehovahs-witnesses,religion",20170226,8
/blog/another-judge-criticizes-jehovahs-witnesses-court-tactics/,"jehovahs-witnesses,religion",20170227,8
/blog/another-judge-criticizes-jehovahs-witnesses-court-tactics/,"jehovahs-witnesses,religion",20170301,8
/blog/another-judge-criticizes-jehovahs-witnesses-court-tactics/,"jehovahs-witnesses,religion",20170306,8
/blog/another-judge-criticizes-jehovahs-witnesses-court-tactics/,"jehovahs-witnesses,religion",20170309,8
/blog/another-judge-criticizes-jehovahs-witnesses-court-tactics/,"jehovahs-witnesses,religion",20170314,8
/blog/armed-security-guards-may-face-mental-health-check/,"guns,guns-and-mental-health,security-guards",20170320,8
/blog/as-legalization-catches-fire-where-will-trump-land-on-pot/,"inequality,the-trump-era,trimmigrants,labor-and-employment",20170130,8
/blog/as-legalization-catches-fire-where-will-trump-land-on-pot/,"inequality,the-trump-era,trimmigrants,labor-and-employment",20170203,8
/blog/as-legalization-catches-fire-where-will-trump-land-on-pot/,"inequality,trimmigrants,labor-and-employment",20170119,8
/blog/as-snow-melts-standing-rock-tribes-legal-challenges-dwindle/,"climate-change,oil-and-mining,sustainability",20170306,8
/blog/as-trump-sets-sights-on-oil-pipelines-protests-spread-beyond-standing-rock/,"chasing-energy,environment,oil-and-mining,sustainability,the-trump-era",20170201,8
/blog/as-trump-sets-sights-on-oil-pipelines-protests-spread-beyond-standing-rock/,"chasing-energy,environment,oil-and-mining,sustainability,the-trump-era",20170204,8
/blog/as-trump-sets-sights-on-oil-pipelines-protests-spread-beyond-standing-rock/,"chasing-energy,environment,oil-and-mining,sustainability,the-trump-era",20170217,8
/blog/as-trump-sets-sights-on-oil-pipelines-protests-spread-beyond-standing-rock/,"chasing-energy,environment,oil-and-mining,sustainability,the-trump-era",20170222,8
/blog/as-trump-sets-sights-on-oil-pipelines-protests-spread-beyond-standing-rock/,"chasing-energy,environment,oil-and-mining,sustainability,the-trump-era",20170228,8
/blog/as-trump-sets-sights-on-oil-pipelines-protests-spread-beyond-standing-rock/,"chasing-energy,environment,oil-and-mining,sustainability,the-trump-era",20170323,8
/blog/at-standing-rock-new-political-realities-sink-in/,"chasing-energy,environment,oil-and-mining,sustainability",20170127,8
/blog/at-standing-rock-new-political-realities-sink-in/,"chasing-energy,environment,oil-and-mining,sustainability,the-trump-era",20170209,8
/blog/at-standing-rock-new-political-realities-sink-in/,"chasing-energy,environment,oil-and-mining,sustainability,the-trump-era",20170217,8
/blog/at-standing-rock-new-political-realities-sink-in/,"chasing-energy,environment,oil-and-mining,sustainability,the-trump-era",20170219,8
/blog/at-standing-rock-new-political-realities-sink-in/,"chasing-energy,environment,oil-and-mining,sustainability,the-trump-era",20170306,8
/blog/at-standing-rock-new-political-realities-sink-in/,"chasing-energy,environment,oil-and-mining,sustainability,the-trump-era",20170317,8
/blog/atomic-veterans-continue-push-for-recognition-and-compensation/,veterans,20170109,8
/blog/atomic-veterans-continue-push-for-recognition-and-compensation/,veterans,20170123,8
/blog/atomic-veterans-continue-push-for-recognition-and-compensation/,veterans,20170203,8
/blog/atomic-veterans-continue-push-for-recognition-and-compensation/,veterans,20170316,8
/blog/atomic-veterans-continue-push-for-recognition-and-compensation/,veterans,20170319,8
/blog/baptist-college-student-says-religious-day-cares-should-follow-the-rules/,"accountability,day-care,religion,religion-and-government,the-god-loophole",20170102,8
/blog/baptist-college-student-says-religious-day-cares-should-follow-the-rules/,"accountability,day-care,religion,religion-and-government,the-god-loophole",20170127,8
/blog/baptist-college-student-says-religious-day-cares-should-follow-the-rules/,"accountability,day-care,religion,religion-and-government,the-god-loophole",20170130,8
/blog/baptist-college-student-says-religious-day-cares-should-follow-the-rules/,"accountability,day-care,religion,religion-and-government,the-god-loophole",20170216,8
/blog/baptist-college-student-says-religious-day-cares-should-follow-the-rules/,"accountability,day-care,religion,religion-and-government,the-god-loophole",20170315,8
/blog/baptist-college-student-says-religious-day-cares-should-follow-the-rules/,"accountability,day-care,religion,religion-and-government,the-god-loophole",20170327,8
/blog/battle-over-lgbt-rights-ends-in-jacksonville-florida/,inequality,20170222,8
/blog/battle-over-lgbt-rights-ends-in-jacksonville-florida/,inequality,20170305,8
/blog/battle-over-lgbt-rights-ends-in-jacksonville-florida/,inequality,20170316,8
/blog/battle-over-lgbt-rights-ends-in-jacksonville-florida/,inequality,20170322,8
/blog/beware-the-little-green-frog-logo-on-your-sustainable-food/,"environment,food-security,sustainability",20170119,8
/blog/beware-the-little-green-frog-logo-on-your-sustainable-food/,"environment,food-security,sustainability",20170214,8
/blog/beware-the-little-green-frog-logo-on-your-sustainable-food/,"environment,food-security,sustainability",20170322,8
/blog/beware-the-little-green-frog-logo-on-your-sustainable-food/,"environment,food-security,sustainability",20170323,8
/blog/beware-the-little-green-frog-logo-on-your-sustainable-food/,"environment,food-security,sustainability",20170327,8
/blog/bids-to-design-trumps-wall-will-have-to-wait-again/,the-wall,20170320,8
/blog/bids-to-design-trumps-wall-will-have-to-wait-again/,the-wall,20170327,8
/blog/bids-to-design-trumps-wall-will-have-to-wait-again/,the-wall,20170328,8
/blog/bill-to-abolish-religious-exemption-in-alabama-to-be-introduced-next-week/,"day-care,impact,religion,the-god-loophole",20170122,8
/blog/bill-to-abolish-religious-exemption-in-alabama-to-be-introduced-next-week/,"day-care,impact,religion,the-god-loophole",20170212,8
/blog/bill-to-abolish-religious-exemption-in-alabama-to-be-introduced-next-week/,"day-care,impact,religion,the-god-loophole",20170226,8
/blog/bill-to-abolish-religious-exemption-in-alabama-to-be-introduced-next-week/,"day-care,impact,religion,the-god-loophole",20170228,8
/blog/bill-to-abolish-religious-exemption-in-alabama-to-be-introduced-next-week/,"day-care,impact,religion,the-god-loophole",20170305,8
/blog/billionaires-versus-the-press/,money-and-politics,20170305,8
/blog/billy-beane-is-displeased-and-embarrassed-by-his-water-use/,"environment,the-secrets-of-the-drought",20170216,8
/blog/california-cracks-down-on-its-wet-princes-water-use/,"accountability,sustainability,the-secrets-of-the-drought",20170105,8
/blog/california-cracks-down-on-its-wet-princes-water-use/,"accountability,sustainability,the-secrets-of-the-drought",20170122,8
/blog/california-cracks-down-on-its-wet-princes-water-use/,"accountability,sustainability,the-secrets-of-the-drought",20170127,8
/blog/california-reforms-target-workers-compensation-fraud/,"accountability,healthcare",20170112,8
/blog/california-reforms-target-workers-compensation-fraud/,"accountability,healthcare",20170206,8
/blog/california-reforms-target-workers-compensation-fraud/,"accountability,healthcare",20170301,8
/blog/california-state-auditor-rampant-flaws-in-gang-database/,"accountability,criminal-justice,law-enforcement,local-law-enforcement,surveillance-privacy",20170124,8
/blog/californias-gang-database-gets-less-secretive-but-problems-linger/,"accountability,criminal-justice,law-enforcement",20170218,8
/blog/californias-gang-database-gets-less-secretive-but-problems-linger/,"accountability,criminal-justice,law-enforcement",20170224,8
/blog/californias-still-sinking-trumps-nasa-cut-would-complicate-things/,"climate-change,environment,food-security,sustainability,the-secrets-of-the-drought,the-trump-era",20170203,8
/blog/californias-still-sinking-trumps-nasa-cut-would-complicate-things/,"climate-change,environment,food-security,sustainability,the-secrets-of-the-drought,the-trump-era",20170213,8
/blog/californias-still-sinking-trumps-nasa-cut-would-complicate-things/,"climate-change,environment,food-security,sustainability,the-secrets-of-the-drought,the-trump-era",20170305,8
/blog/child-safety-act-would-give-state-oversight-of-religious-day-cares/,"accountability,day-care,education-u-s,religion,religion-and-government,the-god-loophole",20170224,8
/blog/child-safety-act-would-give-state-oversight-of-religious-day-cares/,"accountability,day-care,education-u-s,religion,religion-and-government,the-god-loophole",20170304,8
/blog/child-safety-act-would-give-state-oversight-of-religious-day-cares/,"accountability,day-care,education-u-s,religion,religion-and-government,the-god-loophole",20170307,8
/blog/child-safety-act-would-give-state-oversight-of-religious-day-cares/,"accountability,day-care,education-u-s,religion,religion-and-government,the-god-loophole",20170308,8
/blog/christian-juvenile-center-skimped-on-school-for-youth/,and-justice-for-some,20170223,8
/blog/christian-juvenile-center-skimped-on-school-for-youth/,"and-justice-for-some,the-trump-era",20170307,8
/blog/congress-keeps-pressure-on-tsa-as-new-whistleblowers-emerge/,"government-workers,national-security",20170110,8
/blog/congress-keeps-pressure-on-tsa-as-new-whistleblowers-emerge/,"government-workers,national-security",20170320,8
/blog/congress-kills-rule-forcing-contractors-to-disclose-safety-problems/,"accountability,contract-with-danger",20170316,8
/blog/congress-kills-rule-forcing-contractors-to-disclose-safety-problems/,"accountability,contract-with-danger",20170318,8
/blog/congress-kills-rule-forcing-contractors-to-disclose-safety-problems/,"accountability,contract-with-danger",20170326,8
/blog/congresswoman-calls-for-u-s-investigation-of-planet-aid/,accountability,20170109,8
/blog/congresswoman-calls-for-u-s-investigation-of-planet-aid/,accountability,20170213,8
/blog/congresswoman-calls-for-u-s-investigation-of-planet-aid/,accountability,20170303,8
/blog/contrary-to-claims-police-wiretaps-threatened-by-encryption-are-down/,"cybersecurity,surveillance-privacy",20170212,8
/blog/debate-spreads-about-saudi-dairy-drilling-wells-in-arid-arizona/,"environment,the-secrets-of-the-drought",20170225,8
/blog/decoding-the-language-of-discrimination/,"labor-and-employment,workers-rights",20170210,8
/blog/detainees-at-airports-cant-talk-to-lawyers-despite-court-order/,"accountability,border-patrol,inequality,national-security,the-trump-era",20170219,8
/blog/detainees-at-airports-cant-talk-to-lawyers-despite-court-order/,"accountability,border-patrol,inequality,national-security,the-trump-era",20170223,8
/blog/detainees-at-airports-cant-talk-to-lawyers-despite-court-order/,"accountability,border-patrol,inequality,national-security,the-trump-era",20170302,8
/blog/discrimination-is-in-fashion-for-new-york-retailers/,workers-rights,20170131,8
/blog/dow-sued-for-not-warning-california-residents-of-pesticide-risk/,"pesticides,sustainability",20170315,8
/blog/draft-of-trump-executive-order-allows-firing-based-on-religion/,"accountability,inequality,the-trump-era",20170215,8
/blog/draft-of-trump-executive-order-allows-firing-based-on-religion/,"accountability,inequality,the-trump-era",20170216,8
/blog/draft-of-trump-executive-order-allows-firing-based-on-religion/,"accountability,inequality,the-trump-era",20170220,8
/blog/draft-of-trump-executive-order-allows-firing-based-on-religion/,"accountability,inequality,the-trump-era",20170227,8
/blog/draft-of-trump-executive-order-allows-firing-based-on-religion/,"accountability,inequality,the-trump-era",20170301,8
/blog/draft-of-trump-executive-order-allows-firing-based-on-religion/,"accountability,inequality,the-trump-era",20170309,8
/blog/draft-of-trump-executive-order-allows-firing-based-on-religion/,"accountability,inequality,the-trump-era",20170325,8
/blog/dry-conditions-wind-feed-deadly-midwest-fires/,americas-ring-of-fire,20170312,8
/blog/dry-conditions-wind-feed-deadly-midwest-fires/,americas-ring-of-fire,20170320,8
/blog/dry-conditions-wind-feed-deadly-midwest-fires/,americas-ring-of-fire,20170321,8
/blog/dry-conditions-wind-feed-deadly-midwest-fires/,americas-ring-of-fire,20170323,8
/blog/dry-conditions-wind-feed-deadly-midwest-fires/,americas-ring-of-fire,20170324,8
/blog/extension-of-veterans-healthcare-program-urged-despite-poor-track-record/,"accountability,healthcare-veterans,veterans",20170318,8
/blog/extension-of-veterans-healthcare-program-urged-despite-poor-track-record/,"accountability,healthcare-veterans,veterans",20170321,8
/blog/extension-of-veterans-healthcare-program-urged-despite-poor-track-record/,"accountability,healthcare-veterans,veterans",20170324,8
/blog/extension-of-veterans-healthcare-program-urged-despite-poor-track-record/,"accountability,healthcare-veterans,veterans",20170325,8
/blog/facebook-reactions-are-a-gift-to-advertisers-and-law-enforcement-alike/,"criminal-justice,law-enforcement,local-law-enforcement,surveillance-privacy",20170106,8
/blog/facebook-reactions-are-a-gift-to-advertisers-and-law-enforcement-alike/,"criminal-justice,law-enforcement,local-law-enforcement,surveillance-privacy",20170111,8
/blog/facebook-reactions-are-a-gift-to-advertisers-and-law-enforcement-alike/,"criminal-justice,law-enforcement,local-law-enforcement,surveillance-privacy",20170112,8
/blog/facebook-reactions-are-a-gift-to-advertisers-and-law-enforcement-alike/,"criminal-justice,law-enforcement,local-law-enforcement,surveillance-privacy",20170114,8
/blog/facebook-reactions-are-a-gift-to-advertisers-and-law-enforcement-alike/,"criminal-justice,law-enforcement,local-law-enforcement,surveillance-privacy",20170218,8
/blog/facebook-reactions-are-a-gift-to-advertisers-and-law-enforcement-alike/,"criminal-justice,law-enforcement,local-law-enforcement,surveillance-privacy",20170224,8
/blog/facebook-reactions-are-a-gift-to-advertisers-and-law-enforcement-alike/,"criminal-justice,law-enforcement,local-law-enforcement,surveillance-privacy",20170226,8
/blog/facebook-reactions-are-a-gift-to-advertisers-and-law-enforcement-alike/,"criminal-justice,law-enforcement,local-law-enforcement,surveillance-privacy",20170301,8
/blog/facebook-reactions-are-a-gift-to-advertisers-and-law-enforcement-alike/,"criminal-justice,law-enforcement,local-law-enforcement,surveillance-privacy",20170303,8
/blog/facebook-reactions-are-a-gift-to-advertisers-and-law-enforcement-alike/,"criminal-justice,law-enforcement,local-law-enforcement,surveillance-privacy",20170321,8
/blog/farmworkers-sexual-harassment-cases-leading-to-notable-payouts/,"inequality,rape-in-the-fields",20170222,8
/blog/feds-say-public-housing-agency-lied-to-get-out-of-trouble/,public-housing,20170212,8
/blog/firings-discipline-up-at-border-agency/,"border-patrol,national-security",20170127,8
/blog/firings-discipline-up-at-border-agency/,"border-patrol,national-security,the-trump-era",20170130,8
/blog/for-more-than-200-for-profit-colleges-taxpayers-pay-the-bills/,"accountability,education,education-u-s",20170315,8
/blog/for-more-than-200-for-profit-colleges-taxpayers-pay-the-bills/,"accountability,education,education-u-s",20170318,8
/blog/fraud-accusations-grow-in-californias-embattled-work-comp-system/,"healthcare,health-care-scams",20170115,8
/blog/fraud-accusations-grow-in-californias-embattled-work-comp-system/,"healthcare,health-care-scams",20170116,8
/blog/fraud-accusations-grow-in-californias-embattled-work-comp-system/,"healthcare,health-care-scams",20170204,8
/blog/fraud-accusations-grow-in-californias-embattled-work-comp-system/,"healthcare,health-care-scams",20170207,8
/blog/fraud-accusations-grow-in-californias-embattled-work-comp-system/,"healthcare,health-care-scams",20170213,8
/blog/fraud-accusations-grow-in-californias-embattled-work-comp-system/,"healthcare,health-care-scams",20170217,8
/blog/fraud-accusations-grow-in-californias-embattled-work-comp-system/,"healthcare,health-care-scams",20170220,8
/blog/fraud-accusations-grow-in-californias-embattled-work-comp-system/,"healthcare,health-care-scams",20170221,8
