Page,topic,Date,Pageviews
/article/trumps-golf-club-sought-certifications-for-workers-in-u-s-illegally/,"money-and-politics,labor-and-employment",20170126,32
/article/uber-said-it-protects-you-from-spying-security-sources-say-otherwise/,"accountability,surveillance-privacy",20170127,32
/article/uber-said-it-protects-you-from-spying-security-sources-say-otherwise/,"accountability,surveillance-privacy",20170204,32
/article/uber-said-it-protects-you-from-spying-security-sources-say-otherwise/,"accountability,surveillance-privacy",20170225,32
/article/uber-said-it-protects-you-from-spying-security-sources-say-otherwise/,"accountability,surveillance-privacy",20170313,32
/article/uber-said-it-protects-you-from-spying-security-sources-say-otherwise/,"accountability,surveillance-privacy",20170316,32
/article/under-cover-of-darkness-female-janitors-face-rape-and-assault/,"rape-on-the-night-shift,labor-and-employment,workers-rights",20170307,32
/article/under-cover-of-darkness-female-janitors-face-rape-and-assault/,"rape-on-the-night-shift,labor-and-employment,workers-rights",20170329,32
/article/us-taxpayers-are-financing-alleged-cult-through-african-aid-charities/,accountability,20170106,32
/article/us-taxpayers-are-financing-alleged-cult-through-african-aid-charities/,accountability,20170207,32
/article/us-veterans-in-secretive-nuclear-tests-still-fighting-for-recognition/,"accountability,healthcare-veterans,veterans",20170306,32
/article/us-veterans-in-secretive-nuclear-tests-still-fighting-for-recognition/,"accountability,healthcare-veterans,veterans",20170325,32
/article/usda-said-it-didnt-know-charity-had-problems-documents-show-otherwise/,accountability,20170208,32
/article/veterans-choice-didnt-ease-health-care-woes-especially-in-alaska/,"accountability,healthcare,healthcare-veterans,veterans",20170309,32
/article/want-to-carry-a-concealed-gun-live-in-sacramento-not-san-francisco/,"guns,guns-and-society",20170109,32
/article/want-to-carry-a-concealed-gun-live-in-sacramento-not-san-francisco/,"guns,guns-and-society",20170219,32
/article/want-to-carry-a-concealed-gun-live-in-sacramento-not-san-francisco/,"guns,guns-and-society",20170228,32
/article/were-running-out-of-water-and-the-worlds-powers-are-very-worried/,"climate-change,environment,sustainability,the-secrets-of-the-drought",20170122,32
/article/were-running-out-of-water-and-the-worlds-powers-are-very-worried/,"climate-change,environment,sustainability,the-secrets-of-the-drought",20170127,32
/article/were-running-out-of-water-and-the-worlds-powers-are-very-worried/,"climate-change,environment,sustainability,the-secrets-of-the-drought",20170128,32
/article/were-running-out-of-water-and-the-worlds-powers-are-very-worried/,"climate-change,environment,sustainability,the-secrets-of-the-drought",20170201,32
/article/were-running-out-of-water-and-the-worlds-powers-are-very-worried/,"climate-change,environment,sustainability,the-secrets-of-the-drought",20170204,32
/article/what-to-do-when-someone-goes-missing/,"criminal-justice,left-for-dead",20170103,32
/article/what-to-do-when-someone-goes-missing/,"criminal-justice,left-for-dead",20170104,32
/article/what-to-do-when-someone-goes-missing/,"criminal-justice,left-for-dead",20170105,32
/article/what-to-do-when-someone-goes-missing/,"criminal-justice,left-for-dead",20170108,32
/article/what-to-do-when-someone-goes-missing/,"criminal-justice,left-for-dead",20170114,32
/article/what-to-do-when-someone-goes-missing/,"criminal-justice,left-for-dead",20170124,32
/article/what-to-do-when-someone-goes-missing/,"criminal-justice,left-for-dead",20170130,32
/article/what-to-do-when-someone-goes-missing/,"criminal-justice,left-for-dead",20170204,32
/article/what-to-do-when-someone-goes-missing/,"criminal-justice,left-for-dead",20170225,32
/article/what-to-do-when-someone-goes-missing/,"criminal-justice,left-for-dead",20170301,32
/article/what-to-do-when-someone-goes-missing/,"criminal-justice,left-for-dead",20170308,32
/article/what-to-do-when-someone-goes-missing/,"criminal-justice,left-for-dead",20170321,32
/article/what-to-do-when-someone-goes-missing/,"criminal-justice,left-for-dead",20170323,32
/article/what-to-do-when-someone-goes-missing/,"criminal-justice,left-for-dead",20170327,32
/article/when-companies-hire-temp-workers-by-race-black-applicants-lose-out/,"labor-and-employment,workers-rights",20170114,32
/article/when-companies-hire-temp-workers-by-race-black-applicants-lose-out/,"labor-and-employment,workers-rights",20170126,32
/article/when-does-a-cyberattack-mean-war-experts-say-theres-no-clear-line/,"accountability,the-trump-era",20170306,32
/article/whipped-hit-and-locked-in-closets-life-inside-some-religious-day-cares/,"religion,the-god-loophole",20170118,32
/article/whipped-hit-and-locked-in-closets-life-inside-some-religious-day-cares/,"religion,the-god-loophole",20170216,32
/article/who-got-rich-off-the-student-debt-crisis/,"accountability,education-u-s,money-and-politics",20170108,32
/article/who-got-rich-off-the-student-debt-crisis/,"accountability,education-u-s,money-and-politics",20170128,32
/article/who-got-rich-off-the-student-debt-crisis/,"accountability,education-u-s,money-and-politics",20170212,32
/article/who-got-rich-off-the-student-debt-crisis/,"accountability,education-u-s,money-and-politics",20170218,32
/article/who-got-rich-off-the-student-debt-crisis/,"accountability,education-u-s,money-and-politics",20170312,32
/article/why-border-patrol-union-members-are-pumped-about-trump-for-now/,"border-patrol,national-security",20170123,32
/article/why-border-patrol-union-members-are-pumped-about-trump-for-now/,"border-patrol,national-security",20170125,32
/article/why-the-california-drought-affects-everyone/,"climate-change,environment,the-secrets-of-the-drought",20170113,32
/article/why-the-california-drought-affects-everyone/,"climate-change,environment,the-secrets-of-the-drought",20170202,32
/article/why-the-california-drought-affects-everyone/,"climate-change,environment,the-secrets-of-the-drought",20170221,32
/article/why-the-california-drought-affects-everyone/,"climate-change,environment,the-secrets-of-the-drought",20170227,32
/article/why-the-california-drought-affects-everyone/,"climate-change,environment,the-secrets-of-the-drought",20170311,32
/article/why-the-california-drought-affects-everyone/,"climate-change,environment,the-secrets-of-the-drought",20170313,32
/article/wildfire-season-is-getting-longer-but-varies-by-region/,"americas-ring-of-fire,sustainability",20170326,32
/article/you-may-be-in-californias-gang-database-and-not-even-know-it/,"criminal-justice,law-enforcement,local-law-enforcement,surveillance-privacy",20170216,32
/article/you-may-be-in-californias-gang-database-and-not-even-know-it/,"criminal-justice,law-enforcement,local-law-enforcement,surveillance-privacy",20170222,32
/blog/a-brief-history-of-presidents-telling-so-called-judges-to-get-lost/,"accountability,the-trump-era",20170214,32
/blog/a-kurdish-refugee-is-leaving-the-us-to-see-his-wife-can-he-return/,"national-security,the-trump-era",20170204,32
/blog/a-readers-guide-to-the-jehovahs-witnesses-child-sex-abuse-scandal/,"jehovahs-witnesses,religion,religion-and-government",20170212,32
/blog/a-readers-guide-to-the-jehovahs-witnesses-child-sex-abuse-scandal/,"jehovahs-witnesses,religion,religion-and-government",20170217,32
/blog/another-judge-criticizes-jehovahs-witnesses-court-tactics/,"jehovahs-witnesses,religion",20170208,32
/blog/as-trump-sets-sights-on-oil-pipelines-protests-spread-beyond-standing-rock/,"chasing-energy,environment,oil-and-mining,sustainability,the-trump-era",20170206,32
/blog/at-standing-rock-new-political-realities-sink-in/,"chasing-energy,environment,oil-and-mining,sustainability,the-trump-era",20170201,32
/blog/bids-to-design-trumps-wall-will-have-to-wait-again/,the-wall,20170316,32
/blog/congress-kills-rule-forcing-contractors-to-disclose-safety-problems/,"accountability,contract-with-danger",20170306,32
/blog/detainees-at-airports-cant-talk-to-lawyers-despite-court-order/,"accountability,border-patrol,inequality,national-security,the-trump-era",20170208,32
/blog/facebook-reactions-are-a-gift-to-advertisers-and-law-enforcement-alike/,"criminal-justice,law-enforcement,local-law-enforcement,surveillance-privacy",20170306,32
/blog/for-more-than-200-for-profit-colleges-taxpayers-pay-the-bills/,"accountability,education,education-u-s",20170302,32
/blog/fraud-accusations-grow-in-californias-embattled-work-comp-system/,"healthcare,health-care-scams",20170125,32
/blog/fraud-accusations-grow-in-californias-embattled-work-comp-system/,"healthcare,health-care-scams",20170203,32
/blog/fraud-accusations-grow-in-californias-embattled-work-comp-system/,"healthcare,health-care-scams",20170214,32
/blog/fraud-accusations-grow-in-californias-embattled-work-comp-system/,"healthcare,health-care-scams",20170227,32
/blog/fraud-accusations-grow-in-californias-embattled-work-comp-system/,"healthcare,health-care-scams",20170301,32
/blog/fraud-accusations-grow-in-californias-embattled-work-comp-system/,"healthcare,health-care-scams",20170317,32
/blog/how-we-built-our-tool-to-help-match-the-missing-and-unidentified/,left-for-dead,20170220,32
/blog/it-is-unconscionable-officials-tell-navy-to-fire-dangerous-shipbuilders/,"accountability,contract-with-danger,inequality,the-trump-era,labor-and-employment",20170307,32
/blog/it-is-unconscionable-officials-tell-navy-to-fire-dangerous-shipbuilders/,"accountability,inequality,labor-and-employment",20170222,32
/blog/it-is-unconscionable-officials-tell-navy-to-fire-dangerous-shipbuilders/,"accountability,inequality,labor-and-employment",20170223,32
/blog/its-lyft-v-uber-in-the-fallout-from-trumps-refugee-crackdown/,"accountability,inequality,national-security,the-trump-era",20170220,32
/blog/jehovahs-fight-law-requiring-child-sex-abuse-be-reported-to-police/,"jehovahs-witnesses,religion",20170101,32
/blog/jehovahs-fight-law-requiring-child-sex-abuse-be-reported-to-police/,"jehovahs-witnesses,religion",20170210,32
/blog/jehovahs-witnesses-settle-lawsuit-alleging-coverup-of-child-sex-abuse/,"accountability,jehovahs-witnesses",20170312,32
/blog/new-opiate-safety-law-for-veterans-signed-by-president-obama/,"healthcare-veterans,opiates,veterans",20170119,32
/blog/once-secret-films-of-u-s-nuclear-bomb-testing-made-public/,accountability,20170321,32
/blog/once-secret-films-of-u-s-nuclear-bomb-testing-made-public/,accountability,20170328,32
/blog/opiate-prescriptions-down-at-the-va-alternatives-on-the-rise/,"accountability,healthcare-veterans,opiates,veterans",20170126,32
/blog/shipbuilder-that-hosted-trump-speech-has-been-fined-for-endangering-workers/,"contract-with-danger,the-trump-era",20170310,32
/blog/some-standing-rock-protesters-resolve-to-stay-put-even-as-tribe-shifts-focus/,"chasing-energy,oil-and-mining,sustainability",20170222,32
/blog/standing-rock-protesters-seek-solace-at-wounded-knee/,"chasing-energy,sustainability",20170304,32
/blog/standing-rock-protesters-seek-solace-at-wounded-knee/,"chasing-energy,sustainability",20170305,32
/blog/strong-responses-follow-news-of-nude-photos-of-service-members-shared-by-marines/,accountability,20170320,32
/blog/strong-responses-follow-news-of-nude-photos-of-service-members-shared-by-marines/,accountability,20170324,32
/blog/student-loan-powerhouse-sued-for-deceptive-practices/,"accountability,education-u-s",20170125,32
/blog/texas-governor-pulls-funds-from-sanctuary-county/,"and-justice-for-some,the-trump-era",20170205,32
/blog/texas-governor-pulls-funds-from-sanctuary-county/,"and-justice-for-some,the-trump-era",20170208,32
/blog/the-hate-report-go-back-to-your-own-country-becomes-anthem-of-hate/,accountability,20170316,32
/blog/this-is-how-much-trumps-labor-pick-dislikes-minimum-wage-hikes/,"money-and-politics,the-trump-era",20170201,32
/blog/trumps-wall-wrong-path-for-immigration-reform-analysts-say/,"border-patrol,national-security,the-trump-era,the-wall",20170129,32
/blog/white-nationalist-spencer-sharing-is-for-losers/,"inequality,the-trump-era,voting",20170131,32
/blog/why-the-justice-departments-reversal-on-texas-voter-id-matters/,"inequality,voting",20170307,32
/blog/your-medical-data-is-for-sale-and-theres-nothing-you-can-do-about-it/,accountability,20170201,32
/episodes/a-frank-conversation-with-a-white-nationalist/,"the-trump-era,voting",20170220,32
/episodes/a-frank-conversation-with-a-white-nationalist/,"the-trump-era,voting",20170307,32
/episodes/a-frank-conversation-with-a-white-nationalist/,"the-trump-era,voting",20170323,32
/episodes/a-frank-conversation-with-a-white-nationalist/,"the-trump-era,voting",20170328,32
/episodes/a-welfare-check/,money-and-politics,20170105,32
/episodes/a-welfare-check/,money-and-politics,20170206,32
/episodes/a-welfare-check/,money-and-politics,20170208,32
/episodes/a-welfare-check/,money-and-politics,20170308,32
/episodes/al-letson-reveals-vicente-fox-on-trumps-wall/,"accountability,the-trump-era,the-wall",20170309,32
/episodes/americas-digital-dumping-ground/,"environment,sustainability",20170130,32
/episodes/do-not-drink-the-water-crisis-in-flint-michigan/,environment,20170208,32
/episodes/glare-of-the-spotlight/,"criminal-justice,religion",20170115,32
/episodes/glare-of-the-spotlight/,"criminal-justice,religion",20170226,32
/episodes/if-you-cant-afford-a-lawyer/,and-justice-for-some,20170103,32
/episodes/if-you-cant-afford-a-lawyer/,and-justice-for-some,20170113,32
/episodes/mighty-ike-a-monster-storm-in-the-making/,"environment,oil-and-mining",20170322,32
/episodes/pilot-1-09-28-2013/,"opiates,veterans",20170321,32
/episodes/pumped-on-trump/,money-and-politics,20170121,32
/episodes/school-haze/,accountability,20170303,32
/episodes/school-haze/,accountability,20170304,32
/episodes/school-haze/,accountability,20170305,32
/episodes/school-haze/,accountability,20170306,32
/episodes/school-haze/,accountability,20170319,32
/episodes/secrets-of-the-watchtower/,"jehovahs-witnesses,religion",20170114,32
/episodes/secrets-of-the-watchtower/,"jehovahs-witnesses,religion",20170214,32
/episodes/secrets-of-the-watchtower/,"jehovahs-witnesses,religion",20170305,32
/episodes/secrets-of-the-watchtower/,"jehovahs-witnesses,religion",20170310,32
/episodes/secrets-of-the-watchtower/,"jehovahs-witnesses,religion",20170318,32
/episodes/sick-on-the-inside-behind-bars-in-immigrant-only-prisons/,"criminal-justice,prisons",20170217,32
/episodes/sick-on-the-inside-behind-bars-in-immigrant-only-prisons/,"criminal-justice,prisons",20170219,32
/episodes/split-down-the-middle/,"criminal-justice,money-and-politics,the-trump-era",20170223,32
/episodes/the-man-inside-four-months-as-a-prison-guard/,"accountability,criminal-justice,prisons",20170118,32
/episodes/the-man-inside-four-months-as-a-prison-guard/,"accountability,criminal-justice,prisons",20170130,32
/episodes/the-man-inside-four-months-as-a-prison-guard/,"accountability,criminal-justice,prisons",20170215,32
/episodes/the-man-inside-four-months-as-a-prison-guard/,"accountability,criminal-justice,prisons",20170226,32
/episodes/the-man-inside-four-months-as-a-prison-guard/,"accountability,criminal-justice,prisons",20170309,32
/episodes/the-man-inside-four-months-as-a-prison-guard/,"accountability,criminal-justice,prisons",20170318,32
/episodes/the-religious-freedom-loophole/,"religion,religion-and-government,the-god-loophole",20170305,32
/episodes/the-secret-trump-voter/,"the-trump-era,voting",20170130,32
/episodes/the-secret-trump-voter/,voting,20170109,32
/episodes/the-secret-trump-voter/,voting,20170111,32
/episodes/the-secret-trump-voter/,voting,20170124,32
/episodes/the-smuggler/,accountability,20170329,32
/episodes/trial-by-fire/,"accountability,criminal-justice",20170210,32
/episodes/trial-by-fire/,"accountability,criminal-justice",20170306,32
/episodes/turbulent-times-turbulent-skies/,money-and-politics,20170114,32
/episodes/turbulent-times-turbulent-skies/,money-and-politics,20170203,32
/episodes/up-against-the-wall/,"accountability,the-trump-era,the-wall",20170313,32
/episodes/up-against-the-wall/,"accountability,the-trump-era,the-wall",20170316,32
/episodes/water-wars/,"sustainability,the-secrets-of-the-drought",20170129,32
/episodes/water-wars/,"sustainability,the-secrets-of-the-drought",20170212,32
/episodes/water-wars/,"sustainability,the-secrets-of-the-drought",20170221,32
/episodes/water-wars/,"sustainability,the-secrets-of-the-drought",20170306,32
/episodes/water-wars/,"sustainability,the-secrets-of-the-drought",20170307,32
/episodes/water-wars/,"sustainability,the-secrets-of-the-drought",20170328,32
/topic/accountability/,accountability,20170115,32
/topic/accountability/,accountability,20170124,32
/topic/accountability/,accountability,20170130,32
/topic/accountability/,accountability,20170215,32
/topic/accountability/,accountability,20170217,32
/topic/accountability/page/3/?0=&1=,accountability,20170127,32
/topic/and-justice-for-some/,and-justice-for-some,20170115,32
/topic/and-justice-for-some/,and-justice-for-some,20170119,32
/topic/and-justice-for-some/,and-justice-for-some,20170124,32
/topic/and-justice-for-some/,and-justice-for-some,20170208,32
/topic/border-patrol/,border-patrol,20170308,32
/topic/charities/,charities,20170112,32
/topic/charities/,charities,20170317,32
/topic/chasing-energy/,chasing-energy,20170323,32
/topic/contract-with-danger/,contract-with-danger,20170318,32
/topic/criminal-justice/,criminal-justice,20170125,32
/topic/criminal-justice/,criminal-justice,20170205,32
/topic/criminal-justice/,criminal-justice,20170327,32
/topic/day-care/,day-care,20170131,32
/topic/day-care/,day-care,20170201,32
/topic/education-u-s/,education-u-s,20170317,32
/topic/environment/,environment,20170122,32
/topic/healthcare/,healthcare,20170118,32
/topic/healthcare/,healthcare,20170202,32
/topic/healthcare/,healthcare,20170220,32
/topic/inequality/,inequality,20170122,32
/topic/inequality/,inequality,20170202,32
/topic/inequality/,inequality,20170327,32
/topic/inequality/page/2/?0=,inequality,20170122,32
/topic/jehovahs-witnesses/,jehovahs-witnesses,20170108,32
/topic/jehovahs-witnesses/,jehovahs-witnesses,20170118,32
/topic/jehovahs-witnesses/,jehovahs-witnesses,20170208,32
/topic/jehovahs-witnesses/,jehovahs-witnesses,20170216,32
/topic/jehovahs-witnesses/,jehovahs-witnesses,20170217,32
/topic/jehovahs-witnesses/,jehovahs-witnesses,20170311,32
/topic/left-for-dead/,left-for-dead,20170131,32
/topic/money-and-politics/,money-and-politics,20170124,32
/topic/rape-on-the-night-shift/,rape-on-the-night-shift,20170306,32
/topic/religion/,religion,20170108,32
/topic/religion/,religion,20170227,32
/topic/religion/,religion,20170317,32
/topic/state-secrets/,state-secrets,20170227,32
/topic/state-secrets/,state-secrets,20170320,32
/topic/surveillance-privacy/,surveillance-privacy,20170304,32
/topic/sustainability/,sustainability,20170217,32
/topic/the-secrets-of-the-drought/,the-secrets-of-the-drought,20170117,32
/topic/the-secrets-of-the-drought/,the-secrets-of-the-drought,20170131,32
/topic/the-trump-era/,the-trump-era,20170213,32
/topic/the-trump-era/,the-trump-era,20170321,32
/topic/the-trump-era/,the-trump-era,20170329,32
/topic/the-wall/,the-wall,20170126,32
/topic/the-wall/,the-wall,20170309,32
/topic/trimmigrants/,trimmigrants,20170326,32
/,accountability,20170309,28
/,"accountability,border-patrol,national-security,the-trump-era,the-wall",20170329,28
/,"accountability,jehovahs-witnesses",20170222,28
/,"accountability,national-security,the-trump-era,the-wall",20170316,28
/,border-patrol,20170207,28
/,rape-in-the-fields,20170319,28
/article-legacy/5-pesticides-used-in-us-are-banned-in-other-countries/,"environment,pesticides",20170102,28
/article-legacy/5-pesticides-used-in-us-are-banned-in-other-countries/,"environment,pesticides",20170105,28
/article-legacy/5-pesticides-used-in-us-are-banned-in-other-countries/,"environment,pesticides",20170112,28
/article-legacy/5-pesticides-used-in-us-are-banned-in-other-countries/,"environment,pesticides",20170122,28
/article-legacy/5-pesticides-used-in-us-are-banned-in-other-countries/,"environment,pesticides",20170127,28
/article-legacy/5-pesticides-used-in-us-are-banned-in-other-countries/,"environment,pesticides",20170130,28
/article-legacy/5-pesticides-used-in-us-are-banned-in-other-countries/,"environment,pesticides",20170208,28
/article-legacy/5-pesticides-used-in-us-are-banned-in-other-countries/,"environment,pesticides",20170219,28
/article-legacy/5-pesticides-used-in-us-are-banned-in-other-countries/,"environment,pesticides",20170310,28
/article-legacy/5-pesticides-used-in-us-are-banned-in-other-countries/,"environment,pesticides",20170314,28
/article-legacy/5-pesticides-used-in-us-are-banned-in-other-countries/,"environment,pesticides",20170316,28
/article-legacy/5-pesticides-used-in-us-are-banned-in-other-countries/,"environment,pesticides",20170320,28
/article-legacy/5-pesticides-used-in-us-are-banned-in-other-countries/,"environment,pesticides",20170328,28
/article-legacy/7-things-to-know-before-you-eat-your-next-strawberry/,"environment,pesticides",20170207,28
/article-legacy/chinas-other-pollution-problem-its-soil/,"environment,oil-and-mining",20170319,28
/article-legacy/even-organic-strawberries-are-grown-with-dangerous-pesticides/,"environment,pesticides",20170105,28
/article-legacy/even-organic-strawberries-are-grown-with-dangerous-pesticides/,"environment,pesticides",20170326,28
/article-legacy/even-organic-strawberries-are-grown-with-dangerous-pesticides/,"environment,pesticides",20170327,28
/article-legacy/heres-what-you-need-to-know-about-the-deep-sea-gold-rush/,"environment,oil-and-mining",20170119,28
/article-legacy/heres-what-you-need-to-know-about-the-deep-sea-gold-rush/,"environment,oil-and-mining",20170222,28
/article-legacy/heres-what-you-need-to-know-about-the-deep-sea-gold-rush/,"environment,oil-and-mining",20170225,28
/article-legacy/heres-what-you-need-to-know-about-the-deep-sea-gold-rush/,"environment,oil-and-mining",20170301,28
/article-legacy/heres-what-you-need-to-know-about-the-deep-sea-gold-rush/,"environment,oil-and-mining",20170302,28
/article-legacy/heres-what-you-need-to-know-about-the-deep-sea-gold-rush/,"environment,oil-and-mining",20170312,28
/article-legacy/opiates-handed-out-like-candy-to-doped-up-veterans-at-wisconsin-va/,"healthcare,opiates,veterans",20170227,28
/article-legacy/opiates-handed-out-like-candy-to-doped-up-veterans-at-wisconsin-va/,"healthcare,opiates,veterans",20170311,28
/article-legacy/ousted-chief-accuses-border-agency-of-shooting-cover-ups-corruption/,"border-patrol,national-security",20170126,28
/article-legacy/ousted-chief-accuses-border-agency-of-shooting-cover-ups-corruption/,"border-patrol,national-security",20170223,28
/article-legacy/the-problem-with-americas-abandoned-mines/,"environment,oil-and-mining",20170118,28
/article-legacy/the-problem-with-americas-abandoned-mines/,"environment,oil-and-mining",20170301,28
/article-legacy/the-problem-with-americas-abandoned-mines/,"environment,oil-and-mining",20170323,28
/article-legacy/the-problem-with-americas-abandoned-mines/,"environment,oil-and-mining",20170327,28
/article-legacy/what-happens-to-migrant-children-after-the-border-patrol-detains-them/,"border-patrol,national-security",20170206,28
/article-legacy/what-happens-to-migrant-children-after-the-border-patrol-detains-them/,"border-patrol,national-security",20170221,28
/article-legacy/what-happens-to-migrant-children-after-the-border-patrol-detains-them/,"border-patrol,national-security",20170222,28
/article/3-lawsuits-attempt-to-hold-gun-makers-sellers-liable-for-shootings/,"guns,guns-and-society",20170215,28
/article/850-miles-of-us-mexico-wall-not-needed-ex-border-officials-say/,"accountability,national-security,the-trump-era,the-wall",20170204,28
/article/850-miles-of-us-mexico-wall-not-needed-ex-border-officials-say/,"accountability,national-security,the-trump-era,the-wall",20170217,28
/article/850-miles-of-us-mexico-wall-not-needed-ex-border-officials-say/,"accountability,national-security,the-trump-era,the-wall",20170224,28
/article/850-miles-of-us-mexico-wall-not-needed-ex-border-officials-say/,"accountability,national-security,the-trump-era,the-wall",20170301,28
/article/850-miles-of-us-mexico-wall-not-needed-ex-border-officials-say/,"accountability,national-security,the-trump-era,the-wall",20170328,28
/article/9-sobering-facts-about-californias-groundwater-problem/,"environment,the-secrets-of-the-drought",20170105,28
/article/9-sobering-facts-about-californias-groundwater-problem/,"environment,the-secrets-of-the-drought",20170113,28
/article/9-sobering-facts-about-californias-groundwater-problem/,"environment,the-secrets-of-the-drought",20170114,28
/article/9-sobering-facts-about-californias-groundwater-problem/,"environment,the-secrets-of-the-drought",20170129,28
/article/9-sobering-facts-about-californias-groundwater-problem/,"environment,the-secrets-of-the-drought",20170312,28
/article/a-mans-game-inside-the-inequality-that-plagues-womens-college-sports/,"inequality,sports",20170223,28
/article/a-mans-game-inside-the-inequality-that-plagues-womens-college-sports/,"inequality,sports",20170308,28
/article/a-texas-beheading-a-mexican-cartel-and-the-border-agent-facing-charges/,"border-patrol,national-security",20170123,28
/article/alabama-woman-who-ran-dangerous-day-cares-appears-to-be-out-of-business/,"accountability,the-god-loophole",20170216,28
/article/americas-gun-toting-security-guards-may-not-be-fit-for-duty/,"criminal-justice,guns,security-guards",20170215,28
/article/americas-gun-toting-security-guards-may-not-be-fit-for-duty/,"criminal-justice,guns,security-guards",20170329,28
/article/bad-deals-the-perils-of-bargaining-for-justice/,"and-justice-for-some,inequality",20170323,28
/article/besieged-by-misconduct-tsa-sows-culture-of-dysfunction-and-distrust/,"criminal-justice,national-security",20170115,28
/article/brute-force-at-standing-rock-was-on-taxpayers-dime/,"accountability,chasing-energy",20170310,28
/article/california-court-guts-child-abuse-ruling-against-jehovahs-witnesses/,"jehovahs-witnesses,religion,religion-and-government",20170118,28
/article/california-court-guts-child-abuse-ruling-against-jehovahs-witnesses/,"jehovahs-witnesses,religion,religion-and-government",20170126,28
/article/california-court-guts-child-abuse-ruling-against-jehovahs-witnesses/,"jehovahs-witnesses,religion,religion-and-government",20170128,28
/article/california-is-pumping-water-that-fell-to-earth-20000-years-ago/,"environment,the-secrets-of-the-drought",20170117,28
/article/california-is-sinking-and-its-getting-worse/,"environment,the-secrets-of-the-drought",20170105,28
/article/california-is-sinking-and-its-getting-worse/,"environment,the-secrets-of-the-drought",20170216,28
/article/california-is-sinking-and-its-getting-worse/,"environment,the-secrets-of-the-drought",20170301,28
/article/california-is-sinking-and-its-getting-worse/,"environment,the-secrets-of-the-drought",20170317,28
/article/catfight/,"environment,sustainability",20170305,28
/article/coming-soon-see-our-documentary-series-the-dead-unknown/,"criminal-justice,left-for-dead",20170222,28
/article/coming-soon-see-our-documentary-series-the-dead-unknown/,"criminal-justice,left-for-dead",20170320,28
/article/concealed-weapons-of-california-the-numbers/,"guns,guns-and-society",20170115,28
/article/concealed-weapons-of-california-the-numbers/,"guns,guns-and-society",20170225,28
/article/cop-camera-footage-public-record-or-police-property/,"criminal-justice,law-enforcement",20170109,28
/article/cop-camera-footage-public-record-or-police-property/,"criminal-justice,law-enforcement,state-secrets",20170212,28
/article/cop-camera-footage-public-record-or-police-property/,"criminal-justice,law-enforcement,state-secrets",20170308,28
/article/corruption-at-the-border-sex-drugs-and-rolling-through-inspection/,"border-patrol,national-security",20170123,28
/article/corruption-runs-in-the-family-at-american-neurorehab-centers/,"healthcare,health-care-scams",20170203,28
/article/deadly-danger-naval-buildup/,"accountability,contract-with-danger,the-trump-era",20170322,28
/article/despite-ban-thousands-of-assault-weapons-remain-legal-in-california/,"guns,guns-and-society",20170110,28
/article/despite-ban-thousands-of-assault-weapons-remain-legal-in-california/,"guns,guns-and-society",20170207,28
/article/despite-ban-thousands-of-assault-weapons-remain-legal-in-california/,"guns,guns-and-society",20170213,28
/article/despite-ban-thousands-of-assault-weapons-remain-legal-in-california/,"guns,guns-and-society",20170221,28
/article/despite-ban-thousands-of-assault-weapons-remain-legal-in-california/,"guns,guns-and-society",20170302,28
/article/despite-ban-thousands-of-assault-weapons-remain-legal-in-california/,"guns,guns-and-society",20170307,28
/article/despite-ban-thousands-of-assault-weapons-remain-legal-in-california/,"guns,guns-and-society",20170308,28
/article/did-defense-secretary-nominee-james-mattis-commit-war-crimes-in-iraq/,"accountability,criminal-justice,money-and-politics,the-trump-era",20170212,28
/article/did-defense-secretary-nominee-james-mattis-commit-war-crimes-in-iraq/,"accountability,criminal-justice,money-and-politics,the-trump-era",20170216,28
/article/did-defense-secretary-nominee-james-mattis-commit-war-crimes-in-iraq/,"accountability,criminal-justice,money-and-politics,the-trump-era",20170219,28
/article/did-defense-secretary-nominee-james-mattis-commit-war-crimes-in-iraq/,"accountability,criminal-justice,money-and-politics,the-trump-era",20170224,28
/article/did-defense-secretary-nominee-james-mattis-commit-war-crimes-in-iraq/,"accountability,criminal-justice,money-and-politics,the-trump-era",20170310,28
/article/disfellowshipped-a-virtual-reality-experience/,inside-the-newsroom,20170103,28
/article/disfellowshipped-a-virtual-reality-experience/,inside-the-newsroom,20170308,28
/article/donations-to-cancer-charities-enriched-leaders-instead-ftc-says/,charities,20170130,28
/article/ebay-sellers-easily-skirt-rules-banning-assault-weapon-parts/,"guns,guns-and-society",20170107,28
/article/ebay-sellers-easily-skirt-rules-banning-assault-weapon-parts/,"guns,guns-and-society",20170110,28
/article/ebay-sellers-easily-skirt-rules-banning-assault-weapon-parts/,"guns,guns-and-society",20170114,28
/article/ebay-sellers-easily-skirt-rules-banning-assault-weapon-parts/,"guns,guns-and-society",20170125,28
/article/ebay-sellers-easily-skirt-rules-banning-assault-weapon-parts/,"guns,guns-and-society",20170201,28
/article/ebay-sellers-easily-skirt-rules-banning-assault-weapon-parts/,"guns,guns-and-society",20170211,28
/article/everything-you-wanted-to-know-about-the-bee-die-off/,"environment,pesticides",20170106,28
/article/everything-you-wanted-to-know-about-the-bee-die-off/,"environment,pesticides",20170107,28
/article/everything-you-wanted-to-know-about-the-bee-die-off/,"environment,pesticides",20170109,28
/article/everything-you-wanted-to-know-about-the-bee-die-off/,"environment,pesticides",20170117,28
